"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RelevantIDFraudScore","Q_RelevantIDLastStartDate","settlement","ethnicity","ethnicity_5_TEXT","vote","english","regime","finance","generic_partisans_1","generic_partisans_2","generic_partisans_3","generic_partisans_4","generic_partisans_5","generic_partisans_6","generic_partisans_7","generic_partisans_8","party_choice","party_choice_8_TEXT","negative","negative_party","negative_party_8_TEXT","negative_specific_1","negative_specific_2","cross_pressured_part_1","cross_pressured_part_2","cross_pressured_part_3","cross_pressured_part_4","cross_pressured_part_5","cross_group_ster_1","cross_group_ster_2","cross_group_ster_3","cross_group_ster_4","cross_group_ster_5","cross_policy_1","cross_policy_2","cross_policy_3","cross_policy_4","cross_policy_5","Check","open_ingroup","Q136_First.Click","Q136_Last.Click","Q136_Page.Submit","Q136_Click.Count","sypm_ingroup_1","compromise_ingroup","compromising_ingroup","open_outgroup","Q137_First.Click","Q137_Last.Click","Q137_Page.Submit","Q137_Click.Count","symp_outgroup_1","compromise_outgroup","compromising_outgrou","training_6","training_7","education_6","education_7","education_8","urban_rural_6","urban_rural_7","urban_rural_8","class_6","class_7","class_8","ethnicity_6","ethnicity_7","ethnicity_8","communism_6","communism_7","communism_8","left_right","issues_econ1","issues_econ2","issues_econ3","issues_gender1","issues_gender2","issues_lgbt1","issues_lgbt2","issues_EU1","issues_immigr1","issues_immigr2","issues_environment","issues_russia1","issues_russia2","interest","treat_feeling","id","ANO","ODS","Pirati","SPD","KSCM","ANO2","ODS2","Pirati2","SPD2","KSCM2","ANO3","ODS3","Pirati3","SPD3","KSCM3","Fact1","Fact2","Fact3","Fact4","Q_AmbiguousTextPresent","Q_AmbiguousTextQuestions","Q_StraightliningCount","Q_StraightliningPercentage","Q_StraightliningQuestions","Q_UnansweredPercentage","Q_UnansweredQuestions","resp_id","Region","Region_lab","Gender","Gender_lab","Age","Residence","Residence_cat","Education","Education_lab","educ_in","educ_favoritism","urbrur_in","urbrur_favoritism","class_in","class_favoritism","ethn_in","ethn_favoritism","reg_in","reg_favoritism","cohorts","party","status"
"1248","2024-11-12 07:52:45","2024-11-12 08:07:25","0","100","879","1","2024-11-12 08:07:26","R_2vkRZeTmTR42MwK","anonymous","CS","1","","0","0","",2,1,"","2","Elementary knowledge",1,1,"3","3","2","3","3","3","3","3","8","Motoristé","1","5","","2","2","","","4","","","","","4","","","","","4","","","1","Lidí,kteří věří,že v politice se stejně nikdy nic nezmění k dobrému, žádná zásadní pozitivní změna nepřijde. Nač se tedy o politiku zajímat.","10.3","114.101","132.171","5","5","9","3","lidé, kteří se o politiku zajímají,já se o ni příliš nezajímám,nerada o ní vedu debaty a celkově je mi téma politické vzdálené.","10.031","10.031","107.372","1","5","9","3","0","10",10,10,10,10,10,10,7,12,11,15,7,8,14,10,6,"7","4","3","2","4","3","2","3","4","3","4","3","2","4","3","3","758ae660-9ea1-11ef-acd2-abbd4f2ad436","s vysokoškolským vzděláním","s vysokoškolským vzděláním","z malé vesnice","s vysokoškolským vzděláním","s vysokým příjmem","se základním vzděláním","se základním vzděláním","se vysokoškolským vzděláním","z malé vesnice","s nízkým příjmem",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","25 % voličů Pirátů má vysokoškolské vzdělání, ale 9 % voličů má základní vzdělání","73 % voličů Pirátů je nevěřících, ale 25 % voličů se identifikuje jako křesťané","26 % voličů Pirátů je z velkých měst, ale 26 % voličů je také z malých vesnic","32 % voličů Pirátů patří k pětině obyvatel s největším příjmem, ale 10 % voličů k pětině obyvatel s nejmenším příjmem","0","","4","0.8","QID140,QID159,QID164,QID68","0","","758ae660-9ea1-11ef-acd2-abbd4f2ad436",2,"Středočeský ",2,"Žena",32,139,"1 - 499",1,"Střední s maturitou, vyšší odborné",10,0,10,0,12,0.0666666666666667,15,0.166666666666667,10,0,"Below 35","Other","Medium"
"1249","2024-11-12 08:02:01","2024-11-12 08:15:52","0","100","830","1","2024-11-12 08:15:52","R_2Nfx2WEVwQ8dLGL","anonymous","CS","1","","0","0","",1,1,"","1","Moderate knowledge",2,1,"0","2","2","0","0","8","8","8","6","","1","3","","3","3","","","","0","","","","","0","","","","","2","","1","Pracovití a cílevědomí. Jdou si za svým cílem i za cenu vlastního pohodlí. V novinách nečtou pouze titulky. V případě vyšší finanční potřeby nejdou do banky, ale na brigádu... ","10.3","10.3","130.839","1","8","10","4","Osm piv a dvě krabičky cigaret denně, podpora v nezaměstnanosti a dávky na bydlení, ale stát se o nás nepostará a za komunistů bylo zlatě... Lenoši a netáhla.","19.014","81.246","104.554","3","0","8","2","0","10",12,6,12,6,12,12,0,15,15,10,10,10,0,0,30,"7","5","1","2","2","1","5","1","2","4","1","1","3","1","3","0","fd7d11e0-9a97-11ef-ba25-c730288dfa61","křesťanského přesvědčení","s nižším příjmem","se základním vzděláním","z většího města","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","z většího města","se základním vzděláním","z malé vesnice",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát","16 % voličů SPD má vysokoškolské vzdělání, ale 6 % voličů má základní vzdělání","65 % voličů SPD je nevěřících, ale 27 % voličů se identifikuje jako křesťané","32 % voličů SPD je z velkých měst, ale 17 % voličů je z malých vesnic","27 % voličů SPD patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","4","0.8","QID140,QID159,QID164,QID68","0","","fd7d11e0-9a97-11ef-ba25-c730288dfa61",10,"Vysočina ",1,"Muž",43,6791,"5.000 - 19.999",2,"Vysokoškolské",12,0.0666666666666667,12,0.0666666666666667,15,0.166666666666667,10,0,30,0.666666666666667,"35 to 44","KDU-CSL","Medium"
"1250","2024-11-12 08:10:03","2024-11-12 08:20:24","0","100","620","1","2024-11-12 08:20:24","R_21LPynUZoLWbFp1","anonymous","CS","1","","0","0","",0,1,"","1","Moderate knowledge",2,0,"0","4","9","0","0","3","9","9","9","","1","9","","3","3","","","","","1","","","","","1","","","","","3","1","Zajímají se o dění kolem, ověřují si informace a fakta. Jsou otevřeni jiným názorům a jsou schopni o nich komunikovat. Chybu uznají. Zajímají se o svou budoucnost i budoucnost okolí, kde žijí. Zajímají se o druhé. ","6.963","84.203","85.108","17","10","10","4","Nezajímají se dění kolem. Názory přejímá často z Facebooku nebo podobných médií, informace si neověřují. Věří všemu, co slyší a co někdo slíbí u voleb, byť je to na první pohled nesmysl a neproveditelné. Jsou lehce ovlivnitelní. Nemají svůj názor  získaný tím, že by si o věcech něco zjistili. Často s nimi není možná komunikace a konverzace na tato témata, protože nechtějí slyšet můj názor a nepřipustí, že by s mohli mýlit.","12.609","134.99","140.131","5","0","8","1","0","10",6,9,15,17,8,5,10,10,10,17,10,3,0,15,15,"2","5","5","3","2","3","5","1","1","3","3","2","2","2","2","","b95080f0-9dba-11ef-a7fd-5998f710dcc3","s vysokoškolským vzděláním","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","křesťanského přesvědčení","ateistického přesvědčení","s vysokým příjmem","se vysokoškolským vzděláním","z malé vesnice","s nízkým příjmem",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","4","0.8","QID140,QID159,QID164,QID68","0","","b95080f0-9dba-11ef-a7fd-5998f710dcc3",1,"Hlavní město Praha ",2,"Žena",25,1241664,"100.000+",2,"Vysokoškolské",15,0.166666666666667,17,0.233333333333333,10,0,17,0.233333333333333,15,0.166666666666667,"Below 35",NA,"High"
"1251","2024-11-12 08:18:21","2024-11-12 08:33:38","0","100","916","1","2024-11-12 08:33:39","R_8GxnUflaEOBesuC","anonymous","CS","1","","0","0","",0,1,"","1","Very advanced knowledge",2,2,"5","8","8","1","3","4","8","8","5","","1","3","","3","4","","","8","1","","","","8","2","","","","8","6","","1","Pravicově zaměření lidé, často z podnikatelských rodin, často poměrně dobře finančně zajištěni jak od rodičů, tak vlastními prostředky ","13.91","68.91","69.201","3","9","10","4","Levicově zaměření lidé. Nekonzervativní až extrémističtí. ","7.301","7.301","56.539","1","6","9","3","0","10",5,11,14,10,10,10,8,10,12,12,10,8,4,7,19,"8","4","3","4","1","2","4","1","1","2","3","4","5","2","3","1","f1bd8e30-9ea0-11ef-a977-25a259a09308","s vysokoškolským vzděláním","s nižším příjmem","z malé vesnice","s vysokoškolským vzděláním","s vysokým příjmem","ateistického přesvědčení","se základním vzděláním","se vysokoškolským vzděláním","s nízkým příjmem","ateistického přesvědčení",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl","16 % voličů SPD má vysokoškolské vzdělání, ale 6 % voličů má základní vzdělání","65 % voličů SPD je nevěřících, ale 27 % voličů se identifikuje jako křesťané","32 % voličů SPD je z velkých měst, ale 17 % voličů je z malých vesnic","27 % voličů SPD patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","0","0","","0","","f1bd8e30-9ea0-11ef-a977-25a259a09308",1,"Hlavní město Praha ",1,"Muž",29,1241664,"100.000+",2,"Vysokoškolské",14,0.133333333333333,10,0,12,0.0666666666666667,12,0.0666666666666667,19,0.3,"Below 35","Pirati","High"
"1252","2024-11-12 08:43:50","2024-11-12 09:04:30","0","100","1239","1","2024-11-12 09:04:31","R_8pLyUKuLQksB2oy","anonymous","CS","1","","0","0","",1,1,"","1","Advanced knowledge",2,2,"5","5","5","4","4","5","5","5","4","","1","9","","4","4","","","","","4","","","","","5","","","","","5","1","Jsou to vzdělaní lidé, minimálně s maturitou. Všichni pracují. Jsou to buď vedoucí pracovníci, manažeři, zdravotničtí pracovníci, pracovníci ve školství, bankovnictví.","57.214","203.2","274.397","2","8","10","4","Jsou to většinou lidi s nižším vzděláním, i když se mezi nimi najde i vysokoškolák. Většinou pracují manuálně, na směny.","7.056","75.842","91.856","6","5","10","1","0","10",9,10,11,10,10,10,10,10,10,10,10,10,5,8,17,"6","4","3","3","2","2","4","3","2","3","3","2","3","4","2","","40185590-9ea1-11ef-8b44-cbe3fcc930da","s vysokoškolským vzděláním","s nižším příjmem","z malé vesnice","s vysokým příjmem","z většího města","s nízkým příjmem","s vysokým příjmem","z většího města","s nízkým příjmem","ateistického přesvědčení",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","4","0.8","QID140,QID159,QID164,QID68","0","","40185590-9ea1-11ef-8b44-cbe3fcc930da",7,"Liberecký ",2,"Žena",40,5741,"5.000 - 19.999",1,"Střední s maturitou, vyšší odborné",10,0,10,0,10,0,10,0,17,0.233333333333333,"35 to 44","STAN","Medium"
"1253","2024-11-12 09:29:06","2024-11-12 09:43:22","0","100","855","1","2024-11-12 09:43:23","R_2xPpco4EGDtK6ev","anonymous","CS","1","","0","0","",0,1,"","1","Elementary knowledge",1,1,"10","0","1","5","5","0","0","3","1","","1","2","","3","1","5","0","","","","5","2","","","","8","8","","","","1","Klidní a trpělivý,do určité doby","9.001","43.236","64.097","4","5","9","3","Nijak každý má svůj názor ","22.3","41.876","42.838","2","5","9","3","10","0",14,8,8,30,0,0,22,8,0,22,3,5,30,0,0,"5","4","5","3","2","2","5","3","5","4","4","2","1","4","3","","ba8277c0-9c1d-11ef-b760-3bafe17b0640","křesťanského přesvědčení","s nižším příjmem","se základním vzděláním","z většího města","z většího města","s nízkým příjmem","se základním vzděláním","z většího města","se základním vzděláním","z malé vesnice",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","1","0.2","QID164","0","","ba8277c0-9c1d-11ef-b760-3bafe17b0640",2,"Středočeský ",1,"Muž",46,68682,"20.000 - 99.999",0,"Střední bez maturity",14,0.133333333333333,30,0.666666666666667,8,-0.0666666666666667,22,0.4,0,-0.333333333333333,"45 to 60","ANO","Medium"
"1254","2024-11-12 09:28:25","2024-11-12 09:47:10","0","100","1124","1","2024-11-12 09:47:10","R_2ImIPSXtkPlR8Up","anonymous","CS","1","","0","0","",1,1,"","1","Elementary knowledge",2,2,"8","0","0","0","0","0","0","0","1","","1","9","","3","3","9","","","","2","5","","","","0","8","","","","5","1","Zajímají se o ekonomické věci a dění ve světě. Zároveň se zajímají o automobilový průmysl a green deal v tom směru, že nesouhlasí se zákazy v těchto oblastech.","25.601","221.001","230.649","2","8","8","2","Jsou ovlivněny zelenou politikou z Bruselu. ","11.401","14.073","68.87","2","1","1","1","0","10",5,10,15,10,15,5,10,10,10,20,10,0,0,0,30,"7","2","3","4","3","2","4","2","2","2","5","2","2","4","2","","f708f6e0-9ea0-11ef-b4e9-e9d8cff95e30","s vysokoškolským vzděláním","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","se vysokoškolským vzděláním","z malé vesnice","se základním vzděláním",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát","","","","","0","","1","0.2","QID68","0","","f708f6e0-9ea0-11ef-b4e9-e9d8cff95e30",4,"Plzeňský ",1,"Muž",37,22479,"20.000 - 99.999",2,"Vysokoškolské",15,0.166666666666667,15,0.166666666666667,10,0,20,0.333333333333333,30,0.666666666666667,"35 to 44","ANO","High"
"1255","2024-11-12 09:15:45","2024-11-12 09:51:45","0","100","2159","1","2024-11-12 09:51:46","R_25Xv3X712Z1zNqy","anonymous","CS","1","","0","0","",1,1,"","2","Elementary knowledge",0,1,"5","5","0","5","0","5","5","5","10","","1","9","","3","3","","","","","0","","","","","0","","","","","0","1","Jsou to lidé kteří jednají zdravým selským  rozumem  ,neslibují co nemohou splnit ,neobohacují se na úkor druhých a hlavně nevycucávají stát ,tedy nás všechny.","9.093","233.453","234.8","11","10","11","4","Myslím si ,že buď to jsou lidé vychovaní v jejich přesvědčení a proto je volí ,nebo jsou to prospěcháři kteří využívali politiku k vlastnímu prospěchu .","20.953","185.024","205.163","6","5","10","3","0","10",15,5,10,10,15,5,15,10,5,19,10,1,0,30,0,"5","4","4","5","3","2","4","3","4","2","4","4","2","3","3","","cba0b520-9ea1-11ef-acf7-2bf515d83e41","křesťanského přesvědčení","s vysokoškolským vzděláním","se základním vzděláním","s vysokoškolským vzděláním","křesťanského přesvědčení","s nízkým příjmem","se základním vzděláním","z většího města","se základním vzděláním","z malé vesnice",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","4","0.8","QID140,QID159,QID164,QID68","0","","cba0b520-9ea1-11ef-acf7-2bf515d83e41",14,"Moravskoslezský ",2,"Žena",69,58281,"20.000 - 99.999",1,"Střední s maturitou, vyšší odborné",5,-0.166666666666667,15,0.166666666666667,10,0,19,0.3,0,-0.333333333333333,"Over 60",NA,"Medium"
"1256","2024-11-12 09:26:58","2024-11-12 09:52:57","0","100","1559","1","2024-11-12 09:52:57","R_8GJRG0NBybEPE7A","anonymous","CS","1","","0","0","",2,1,"","1","Advanced knowledge",0,2,"5","5","5","5","5","5","5","5","8","Stačilo!","2","","","","","","","","","","","","","","","","","","","","1","obyčejní 
politickou scénu moc nesledující, ale všímající si dopadů politických rozhodnutí
volí menší zlo, protože není výběr 
","16.327","844.213","899.475","4","10","11","5","nedokáži říct, podle mě jsou všichni odlišní. To není že já mám jeden směr a ostatní mají druhý směr, tak jako už neexistuje levá nebo pravá politická strana","10.958","91.874","181.004","3","5","11","5","0","10",10,15,5,5,10,15,10,10,10,25,5,0,15,10,5,"5","5","4","4","2","1","1","3","5","2","4","1","1","5","3","","97077f90-9ea1-11ef-8632-8d394b261187","křesťanského přesvědčení","s nižším příjmem","z malé vesnice","z většího města","s vysokým příjmem","s nízkým příjmem","s vysokým příjmem","z většího města","s nízkým příjmem","ateistického přesvědčení",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát","","","","","0","","1","1","QID138","0","","97077f90-9ea1-11ef-8632-8d394b261187",4,"Plzeňský ",1,"Muž",36,1248,"500 - 1.999",1,"Střední s maturitou, vyšší odborné",15,0.166666666666667,15,0.166666666666667,10,0,25,0.5,15,0.166666666666667,"35 to 44","Other","Medium"
"1257","2024-11-12 09:54:24","2024-11-12 09:59:06","0","100","282","1","2024-11-12 09:59:07","R_28UgOBrEqfAAkiB","anonymous","CS","1","","0","0","",2,1,"","1","Very advanced knowledge",0,2,"8","0","0","10","0","0","0","0","3","","1","2","","3","3","","8","","9","","","5","","3","","","4","","4","","1","--------------------------------------------------------------------------------------------------------","0.895","4.254","10.162","2","5","9","3","---------------------------------------------------------------------------------------------------------------------------------------------","0.723","0.723","6.968","1","5","9","3","0","10",4,20,6,7,13,10,9,11,10,6,18,6,9,9,12,"10","3","3","1","2","1","1","5","4","1","5","1","1","5","2","","bc2b62e0-9ea1-11ef-8561-5d97e4508697","křesťanského přesvědčení","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","s vysokoškolským vzděláním","se základním vzděláním","se základním vzděláním","se vysokoškolským vzděláním","se základním vzděláním","ateistického přesvědčení",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","2","0.4","QID164,QID68","0","","bc2b62e0-9ea1-11ef-8561-5d97e4508697",12,"Olomoucký ",2,"Žena",28,1207,"500 - 1.999",2,"Vysokoškolské",6,-0.133333333333333,10,0,10,0,6,-0.133333333333333,9,-0.0333333333333333,"Below 35","SPD","High"
"1258","2024-11-12 10:04:58","2024-11-12 10:19:43","0","100","884","1","2024-11-12 10:19:43","R_2rJOFTo51rHiGh2","anonymous","CS","0.6000000238418579","","0","0","",2,1,"","1","Moderate knowledge",1,0,"5","5","0","0","5","5","5","5","4","","2","","","","","","","","","","","","","","","","","","","","1","Nikomu nevnucuji své názory.","25.614","25.614","40.466","1","9","9","3","Já nikomu svůj názor nenutím. Ostatní si vyslechnu i jejich argumenty, ale nepouštím se do velkých diskuzí. Každý může mít svůj názor a důvody, pro svou politickou orientaci a nikdo by mu ji neměl vyvracet. ","18.318","91.501","144.773","2","5","9","3","0","10",0,10,20,15,10,5,5,10,15,20,10,0,0,30,0,"10","4","4","4","2","1","4","3","2","3","4","3","2","3","3","","2b0c0860-9ea1-11ef-99c9-c73e81fc693d","s vysokým příjmem","s vysokoškolským vzděláním","se základním vzděláním","z většího města","s vysokoškolským vzděláním","s nízkým příjmem","se základním vzděláním","z většího města","s nízkým příjmem","z malé vesnice",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","0","0","","0","","2b0c0860-9ea1-11ef-99c9-c73e81fc693d",7,"Liberecký ",2,"Žena",44,512,"500 - 1.999",1,"Střední s maturitou, vyšší odborné",10,0,5,-0.166666666666667,5,-0.166666666666667,20,0.333333333333333,30,0.666666666666667,"35 to 44","STAN","Low"
"1259","2024-11-09 14:41:16","2024-11-12 10:26:07","0","100","243891","1","2024-11-12 10:26:08","R_8hyb09ORw6rIVrc","anonymous","CS","1","","0","0","",0,1,"","1","No knowledge",0,0,"6","4","1","8","6","1","1","1","3","","1","5","","3","3","","","2","9","","","","1","8","","","","3","9","","1","má všeobecný přehled,získává informace z různých zdrojů,není ukvapený vzávěrech","17.876","70.852","322.264","3","8","10","4","sledují ČT  nehledají jiné zdroje informací ","52681.097","52792.788","52823.856","3","5","9","3","0","10",10,12,8,12,10,8,5,15,10,16,14,0,15,15,0,"5","4","4","2","3","3","2","5","5","1","4","2","1","5","3","1","e580db40-9dba-11ef-8816-a542e5785576","s vysokoškolským vzděláním","s nižším příjmem","se základním vzděláním","s vysokoškolským vzděláním","s vysokoškolským vzděláním","s nízkým příjmem","se základním vzděláním","z většího města","z malé vesnice","se základním vzděláním",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát","25 % voličů Pirátů má vysokoškolské vzdělání, ale 9 % voličů má základní vzdělání","73 % voličů Pirátů je nevěřících, ale 25 % voličů se identifikuje jako křesťané","26 % voličů Pirátů je z velkých měst, ale 26 % voličů je také z malých vesnic","32 % voličů Pirátů patří k pětině obyvatel s největším příjmem, ale 10 % voličů k pětině obyvatel s nejmenším příjmem","0","","1","0.2","QID68","0","","e580db40-9dba-11ef-8816-a542e5785576",1,"Hlavní město Praha ",1,"Muž",72,1241664,"100.000+",1,"Střední s maturitou, vyšší odborné",12,0.0666666666666667,12,0.0666666666666667,5,-0.166666666666667,16,0.2,15,0.166666666666667,"Over 60","SPD","Medium"
"1260","2024-11-11 13:36:09","2024-11-12 10:32:59","0","100","75410","1","2024-11-12 10:33:00","R_26Sv6PnyaaRwx21","anonymous","CS","1","","0","0","",1,1,"","1","Very advanced knowledge",2,2,"3","7","5","0","0","3","8","6","7","","1","3","","3","3","","","","0","","","","","2","","","","","4","","1","Jde jim o slušnou a reprezentativní vládu, která není xenofobní, homofobní a podporuje rozvoj obyvatelstva. ","23.366","23.366","79.833","1","9","11","4","Lidé, kterým se v životě nedaří a mají tendenci jejich neúspěch svádět na všechny okolo a hlavně na stát a politiku. ","3.814","3.814","41.249","1","1","9","1","0","10",4,11,15,10,16,4,6,10,14,10,10,10,0,0,30,"7","3","2","2","3","1","5","1","2","3","2","3","5","2","2","2","08eb9ca0-9ea1-11ef-8a3f-ad77ba2cb669","křesťanského přesvědčení","s vysokoškolským vzděláním","se základním vzděláním","s vysokoškolským vzděláním","s vysokoškolským vzděláním","s nízkým příjmem","se základním vzděláním","se vysokoškolským vzděláním","s nízkým příjmem","s nízkým příjmem",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl","16 % voličů SPD má vysokoškolské vzdělání, ale 6 % voličů má základní vzdělání","65 % voličů SPD je nevěřících, ale 27 % voličů se identifikuje jako křesťané","32 % voličů SPD je z velkých měst, ale 17 % voličů je z malých vesnic","27 % voličů SPD patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","4","0.8","QID140,QID159,QID164,QID68","0","","08eb9ca0-9ea1-11ef-8a3f-ad77ba2cb669",2,"Středočeský ",2,"Žena",23,6037,"5.000 - 19.999",2,"Vysokoškolské",15,0.166666666666667,16,0.2,14,0.133333333333333,10,0,30,0.666666666666667,"Below 35","TOP09","High"
"1261","2024-11-12 10:39:40","2024-11-12 10:51:01","0","100","681","1","2024-11-12 10:51:02","R_2E4q0gJv3PANZTU","anonymous","CS","1","","0","0","",2,1,"","1","Moderate knowledge",2,2,"0","6","6","0","0","6","6","7","4","","1","3","","3","3","","","","0","","","","","0","","","","","3","","1","Lidé smýšlející jako já, nejsou snadno ovlivnitelní, nepodléhají davové psychóze, nenechají se ovlivnit kultem osobnosti, nevěří populistickým stranám, nevidí svět pouze černobíle.","6.498","91.902","93.686","7","10","11","5","Lidé, kteří jsou snadno manipulativní, podléhají kultu osobnosti, nedokáží rozlišit hoaxi, nejsou ochotní ke změně názoru, věří jen své vlastní pravdě.","1.945","1.945","121.181","1","0","8","1","0","10",5,10,15,10,10,10,10,10,10,10,10,10,0,0,30,"8","4","1","3","1","1","5","5","1","4","2","4","4","1","2","0","318e2110-9ea1-11ef-b5e5-25f4c4e2a7d7","s vysokým příjmem","s nižším příjmem","se základním vzděláním","s vysokoškolským vzděláním","křesťanského přesvědčení","se základním vzděláním","se základním vzděláním","se vysokoškolským vzděláním","se základním vzděláním","se základním vzděláním",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","16 % voličů SPD má vysokoškolské vzdělání, ale 6 % voličů má základní vzdělání","65 % voličů SPD je nevěřících, ale 27 % voličů se identifikuje jako křesťané","32 % voličů SPD je z velkých měst, ale 17 % voličů je z malých vesnic","27 % voličů SPD patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","4","0.8","QID140,QID159,QID164,QID68","0","","318e2110-9ea1-11ef-b5e5-25f4c4e2a7d7",6,"Ústecký ",2,"Žena",39,1820,"500 - 1.999",1,"Střední s maturitou, vyšší odborné",10,0,10,0,10,0,10,0,30,0.666666666666667,"35 to 44","STAN","Medium"
